iter	Passed	Remaining
1806	1265	5736
1807	1265	5735
1808	1266	5733
1809	1266	5731
1810	1267	5729
1811	1267	5727
1812	1267	5725
1813	1268	5722
1814	1268	5720
1815	1268	5718
1816	1269	5716
1817	1269	5713
1818	1269	5711
1819	1270	5709
1820	1270	5706
1821	1271	5704
1822	1271	5702
1823	1271	5700
1824	1272	5698
1825	1272	5696
1826	1272	5693
1827	1273	5691
1828	1273	5689
1829	1274	5687
1830	1274	5685
1831	1274	5684
1832	1275	5682
1833	1276	5681
1834	1276	5680
1835	1277	5678
1836	1277	5677
1837	1278	5675
1838	1278	5674
1839	1279	5672
1840	1279	5670
1841	1280	5669
1842	1280	5668
1843	1281	5667
1844	1282	5666
1845	1282	5665
1846	1282	5663
1847	1283	5661
1848	1283	5660
1849	1284	5657
1850	1284	5655
1851	1285	5653
1852	1285	5651
1853	1285	5649
1854	1286	5647
1855	1286	5645
1856	1287	5644
1857	1287	5642
1858	1287	5640
1859	1288	5637
1860	1288	5635
1861	1288	5633
1862	1289	5631
1863	1289	5629
1864	1290	5627
1865	1290	5625
1866	1290	5623
1867	1291	5620
1868	1291	5619
1869	1291	5616
1870	1292	5615
1871	1292	5613
1872	1293	5611
1873	1293	5609
1874	1294	5608
1875	1294	5606
1876	1295	5604
1877	1295	5603
1878	1295	5601
1879	1296	5600
1880	1297	5599
1881	1297	5598
1882	1298	5596
1883	1298	5595
1884	1299	5593
1885	1299	5591
1886	1300	5589
1887	1300	5587
1888	1300	5585
1889	1301	5583
1890	1301	5581
1891	1301	5579
1892	1302	5577
1893	1302	5575
1894	1303	5573
1895	1303	5571
1896	1303	5568
1897	1304	5566
1898	1304	5564
1899	1304	5562
1900	1305	5560
1901	1305	5558
1902	1306	5556
1903	1306	5554
1904	1306	5552
1905	1307	5550
1906	1307	5548
1907	1307	5547
1908	1308	5545
1909	1308	5543
1910	1309	5541
1911	1309	5540
1912	1310	5538
1913	1310	5537
1914	1311	5536
1915	1312	5536
1916	1312	5534
1917	1313	5533
1918	1313	5531
1919	1314	5530
1920	1314	5529
1921	1315	5527
1922	1315	5526
1923	1316	5525
1924	1316	5523
1925	1317	5521
1926	1317	5519
1927	1317	5517
1928	1318	5515
1929	1318	5513
1930	1318	5511
1931	1319	5509
1932	1319	5507
1933	1320	5505
1934	1320	5503
1935	1320	5501
1936	1321	5500
1937	1321	5498
1938	1322	5496
1939	1322	5493
1940	1322	5492
1941	1323	5490
1942	1323	5488
1943	1324	5486
1944	1324	5484
1945	1324	5482
1946	1325	5480
1947	1325	5478
1948	1325	5476
1949	1326	5475
1950	1326	5473
1951	1327	5471
1952	1327	5469
1953	1327	5467
1954	1328	5466
1955	1328	5464
1956	1329	5462
1957	1329	5460
1958	1329	5458
1959	1330	5456
1960	1330	5454
1961	1330	5452
1962	1331	5450
1963	1331	5448
1964	1332	5446
1965	1332	5444
1966	1332	5443
1967	1333	5441
1968	1333	5439
1969	1333	5437
1970	1334	5435
1971	1334	5433
1972	1335	5431
1973	1335	5429
1974	1335	5428
1975	1336	5425
1976	1336	5424
1977	1336	5422
1978	1337	5420
1979	1337	5418
1980	1338	5416
1981	1338	5414
1982	1338	5412
1983	1339	5410
1984	1339	5408
1985	1339	5406
1986	1340	5404
1987	1340	5402
1988	1340	5400
1989	1341	5398
1990	1341	5396
1991	1341	5394
1992	1342	5392
1993	1342	5390
1994	1342	5388
1995	1343	5387
1996	1343	5385
1997	1344	5383
1998	1344	5381
1999	1344	5379
2000	1345	5377
2001	1345	5376
2002	1346	5374
2003	1346	5372
2004	1346	5370
2005	1347	5368
2006	1347	5366
2007	1347	5364
2008	1348	5362
2009	1348	5360
2010	1348	5358
2011	1349	5355
2012	1349	5353
2013	1349	5351
2014	1350	5349
2015	1350	5348
2016	1350	5346
2017	1351	5344
2018	1351	5342
2019	1351	5340
2020	1352	5338
2021	1352	5336
2022	1352	5334
2023	1353	5332
2024	1353	5330
2025	1353	5328
2026	1354	5327
2027	1354	5325
2028	1355	5323
2029	1355	5321
2030	1355	5320
2031	1356	5318
2032	1356	5316
2033	1357	5314
2034	1357	5312
2035	1357	5310
2036	1358	5309
2037	1358	5307
2038	1358	5305
2039	1359	5303
2040	1359	5301
2041	1360	5300
2042	1360	5298
2043	1360	5296
2044	1361	5295
2045	1361	5293
2046	1362	5291
2047	1362	5290
2048	1362	5288
2049	1363	5287
2050	1363	5285
2051	1364	5283
2052	1364	5281
2053	1364	5279
2054	1365	5277
2055	1365	5276
2056	1365	5274
2057	1366	5272
2058	1366	5270
2059	1366	5268
2060	1367	5266
2061	1367	5264
2062	1367	5262
2063	1368	5261
2064	1368	5259
2065	1368	5257
2066	1369	5255
2067	1369	5253
2068	1370	5252
2069	1370	5250
2070	1370	5248
2071	1371	5247
2072	1371	5245
2073	1372	5243
2074	1372	5242
2075	1372	5240
2076	1373	5238
2077	1373	5237
2078	1374	5235
2079	1374	5234
2080	1374	5232
2081	1375	5230
2082	1375	5229
2083	1376	5227
2084	1376	5226
2085	1377	5224
2086	1377	5223
2087	1378	5222
2088	1378	5221
2089	1379	5220
2090	1379	5219
2091	1380	5218
2092	1381	5217
2093	1381	5215
2094	1381	5214
2095	1382	5212
2096	1382	5211
2097	1383	5209
2098	1383	5207
2099	1383	5206
2100	1384	5205
2101	1385	5204
2102	1385	5202
2103	1385	5201
2104	1386	5199
2105	1386	5197
2106	1387	5195
2107	1387	5194
2108	1387	5192
2109	1388	5190
2110	1388	5188
2111	1388	5186
2112	1389	5184
2113	1389	5183
2114	1389	5181
2115	1390	5179
2116	1390	5177
2117	1390	5176
2118	1391	5174
2119	1391	5172
2120	1392	5171
2121	1392	5170
2122	1393	5169
2123	1393	5167
2124	1394	5166
2125	1394	5165
2126	1394	5163
2127	1395	5162
2128	1396	5161
2129	1396	5160
2130	1397	5159
2131	1397	5158
2132	1398	5157
2133	1398	5155
2134	1399	5154
2135	1399	5152
2136	1400	5151
2137	1400	5149
2138	1400	5148
2139	1401	5146
2140	1401	5144
2141	1401	5143
2142	1402	5141
2143	1402	5140
2144	1403	5138
2145	1403	5138
2146	1404	5137
2147	1405	5136
2148	1405	5135
2149	1406	5134
2150	1406	5133
2151	1407	5132
2152	1407	5130
2153	1408	5129
2154	1408	5128
2155	1409	5127
2156	1409	5126
2157	1410	5125
2158	1410	5123
2159	1411	5122
2160	1411	5120
2161	1411	5118
2162	1412	5117
2163	1412	5116
2164	1413	5115
2165	1413	5113
2166	1414	5111
2167	1414	5110
2168	1414	5108
2169	1415	5106
2170	1415	5104
2171	1415	5103
2172	1416	5101
2173	1416	5099
2174	1417	5098
2175	1417	5097
2176	1418	5095
2177	1418	5094
2178	1419	5093
2179	1419	5091
2180	1419	5090
2181	1420	5089
2182	1420	5087
2183	1421	5085
2184	1421	5084
2185	1421	5082
2186	1422	5081
2187	1423	5080
2188	1423	5079
2189	1424	5078
2190	1424	5077
2191	1425	5076
2192	1425	5075
2193	1426	5074
2194	1426	5073
2195	1427	5072
2196	1427	5071
2197	1428	5070
2198	1429	5069
2199	1429	5068
2200	1430	5067
2201	1430	5066
2202	1431	5065
2203	1431	5063
2204	1431	5062
2205	1432	5060
2206	1432	5059
2207	1433	5058
2208	1433	5057
2209	1434	5056
2210	1434	5054
2211	1435	5053
2212	1435	5051
2213	1435	5049
2214	1436	5047
2215	1436	5045
2216	1436	5044
2217	1437	5043
2218	1437	5042
2219	1438	5040
2220	1438	5039
2221	1439	5038
2222	1439	5037
2223	1440	5036
2224	1440	5035
2225	1441	5034
2226	1441	5032
2227	1442	5031
2228	1442	5030
2229	1443	5029
2230	1443	5027
2231	1444	5026
2232	1444	5024
2233	1445	5023
2234	1445	5021
2235	1446	5021
2236	1446	5020
2237	1447	5018
2238	1447	5017
2239	1448	5016
2240	1448	5015
2241	1449	5014
2242	1449	5012
2243	1449	5011
2244	1450	5011
2245	1451	5009
2246	1451	5008
2247	1452	5008
2248	1453	5008
2249	1453	5007
2250	1457	5017
2251	1458	5017
2252	1463	5031
2253	1463	5030
2254	1464	5030
2255	1465	5029
2256	1465	5027
2257	1466	5027
2258	1466	5026
2259	1467	5025
2260	1468	5025
2261	1469	5026
2262	1470	5026
2263	1470	5025
2264	1471	5024
2265	1471	5022
2266	1472	5021
2267	1472	5021
2268	1473	5020
2269	1473	5019
2270	1474	5018
2271	1475	5017
2272	1475	5016
2273	1476	5014
2274	1476	5013
2275	1476	5012
2276	1477	5010
2277	1477	5009
2278	1478	5007
2279	1478	5005
2280	1478	5004
2281	1479	5002
2282	1479	5002
2283	1480	5001
2284	1480	4999
2285	1481	4998
2286	1481	4997
2287	1482	4995
2288	1482	4994
2289	1482	4992
2290	1483	4990
2291	1483	4989
2292	1483	4987
2293	1484	4986
2294	1485	4986
2295	1485	4985
2296	1486	4983
2297	1486	4983
2298	1487	4981
2299	1487	4981
2300	1488	4979
2301	1488	4979
2302	1489	4978
2303	1490	4977
2304	1490	4976
2305	1490	4974
2306	1491	4972
2307	1491	4970
2308	1491	4969
2309	1492	4968
2310	1492	4967
2311	1493	4965
2312	1493	4963
2313	1494	4962
2314	1494	4961
2315	1495	4960
2316	1495	4959
2317	1496	4958
2318	1496	4958
2319	1497	4957
2320	1497	4955
2321	1498	4954
2322	1498	4953
2323	1499	4952
2324	1499	4950
2325	1500	4949
2326	1500	4947
2327	1500	4946
2328	1501	4945
2329	1501	4943
2330	1502	4942
2331	1502	4940
2332	1503	4940
2333	1503	4939
2334	1504	4937
2335	1504	4936
2336	1505	4935
2337	1505	4934
2338	1506	4932
2339	1506	4931
2340	1506	4929
2341	1507	4928
2342	1507	4926
2343	1508	4925
2344	1508	4924
2345	1508	4922
2346	1509	4920
2347	1509	4919
2348	1509	4917
2349	1510	4916
2350	1510	4914
2351	1511	4913
2352	1511	4912
2353	1512	4913
2354	1513	4913
2355	1513	4911
2356	1514	4910
2357	1514	4908
2358	1514	4907
2359	1515	4905
2360	1515	4904
2361	1516	4903
2362	1516	4902
2363	1517	4900
2364	1517	4899
2365	1518	4898
2366	1518	4897
2367	1519	4896
2368	1519	4895
2369	1520	4894
2370	1520	4893
2371	1521	4891
2372	1521	4890
2373	1521	4888
2374	1522	4887
2375	1522	4885
2376	1523	4884
2377	1523	4882
2378	1523	4881
2379	1524	4879
2380	1524	4878
2381	1524	4876
2382	1525	4875
2383	1525	4873
2384	1525	4872
2385	1526	4870
2386	1526	4869
2387	1527	4868
2388	1528	4867
2389	1528	4866
2390	1529	4865
2391	1529	4865
2392	1530	4864
2393	1530	4862
2394	1531	4862
2395	1531	4860
2396	1532	4859
2397	1532	4858
2398	1533	4857
2399	1533	4856
2400	1534	4855
2401	1534	4854
2402	1534	4852
2403	1535	4851
2404	1536	4850
2405	1536	4849
2406	1536	4847
2407	1537	4846
2408	1537	4844
2409	1537	4843
2410	1538	4842
2411	1538	4840
2412	1539	4839
2413	1539	4837
2414	1539	4836
2415	1540	4834
2416	1540	4832
2417	1540	4831
2418	1541	4830
2419	1541	4828
2420	1542	4827
2421	1542	4826
2422	1543	4825
2423	1543	4824
2424	1544	4823
2425	1544	4821
2426	1544	4820
2427	1545	4819
2428	1545	4818
2429	1546	4816
2430	1546	4815
2431	1546	4813
2432	1547	4812
2433	1547	4811
2434	1548	4810
2435	1548	4809
2436	1549	4808
2437	1549	4807
2438	1550	4806
2439	1550	4805
2440	1551	4804
2441	1551	4803
2442	1552	4801
2443	1552	4799
2444	1552	4798
2445	1553	4797
2446	1553	4795
2447	1554	4794
2448	1554	4793
2449	1554	4791
2450	1555	4790
2451	1555	4789
2452	1556	4788
2453	1557	4788
2454	1557	4787
2455	1558	4787
2456	1559	4786
2457	1559	4785
2458	1559	4783
2459	1560	4782
2460	1560	4781
2461	1561	4779
2462	1561	4778
2463	1561	4777
2464	1562	4775
2465	1562	4774
2466	1563	4772
2467	1563	4771
2468	1564	4770
2469	1564	4769
2470	1565	4769
2471	1565	4768
2472	1566	4767
2473	1567	4766
2474	1567	4765
2475	1568	4765
2476	1568	4764
2477	1569	4763
2478	1569	4761
2479	1570	4760
2480	1570	4759
2481	1570	4758
2482	1571	4757
2483	1572	4756
2484	1572	4756
2485	1573	4755
2486	1574	4755
2487	1574	4753
2488	1575	4752
2489	1575	4751
2490	1575	4750
2491	1576	4749
2492	1576	4748
2493	1577	4746
2494	1577	4745
2495	1578	4744
2496	1578	4743
2497	1579	4742
2498	1579	4741
2499	1580	4740
2500	1580	4739
2501	1581	4738
2502	1581	4737
2503	1582	4736
2504	1582	4735
2505	1583	4733
2506	1583	4732
2507	1583	4731
2508	1584	4730
2509	1584	4729
2510	1585	4728
2511	1585	4726
2512	1586	4725
2513	1586	4724
2514	1587	4723
2515	1587	4722
2516	1588	4721
2517	1588	4720
2518	1589	4719
2519	1589	4719
2520	1590	4718
2521	1591	4717
2522	1591	4716
2523	1592	4716
2524	1592	4715
2525	1593	4714
2526	1594	4713
2527	1594	4712
2528	1594	4711
2529	1595	4710
2530	1596	4709
2531	1596	4709
2532	1597	4708
2533	1597	4707
2534	1598	4706
2535	1598	4705
2536	1599	4703
2537	1599	4702
2538	1599	4701
2539	1600	4699
2540	1600	4698
2541	1600	4696
2542	1601	4695
2543	1601	4694
2544	1601	4692
2545	1602	4691
2546	1602	4690
2547	1603	4689
2548	1603	4688
2549	1604	4687
2550	1604	4686
2551	1605	4685
2552	1605	4683
2553	1606	4683
2554	1606	4682
2555	1607	4681
2556	1607	4680
2557	1608	4679
2558	1608	4678
2559	1609	4677
2560	1609	4676
2561	1610	4675
2562	1611	4674
2563	1611	4674
2564	1612	4673
2565	1612	4672
2566	1613	4672
2567	1614	4671
2568	1614	4670
2569	1615	4669
2570	1615	4668
2571	1616	4667
2572	1616	4666
2573	1617	4665
2574	1617	4665
2575	1618	4664
2576	1619	4663
2577	1619	4662
2578	1619	4661
2579	1620	4660
2580	1620	4658
2581	1621	4657
2582	1621	4656
2583	1622	4655
2584	1622	4655
2585	1623	4654
2586	1623	4653
2587	1624	4651
2588	1624	4650
2589	1624	4649
2590	1625	4647
2591	1625	4646
2592	1626	4645
2593	1627	4645
2594	1628	4646
2595	1628	4645
2596	1629	4645
2597	1629	4643
2598	1630	4643
2599	1631	4642
2600	1631	4641
2601	1631	4639
2602	1632	4639
2603	1632	4637
2604	1633	4636
2605	1633	4635
2606	1634	4634
2607	1634	4633
2608	1635	4632
2609	1635	4631
2610	1636	4630
2611	1636	4629
2612	1637	4628
2613	1637	4627
2614	1638	4626
2615	1638	4625
2616	1639	4624
2617	1639	4622
2618	1639	4621
2619	1640	4619
2620	1640	4618
2621	1641	4617
2622	1641	4616
2623	1642	4615
2624	1642	4615
2625	1643	4614
2626	1643	4613
2627	1644	4612
2628	1644	4612
2629	1645	4611
2630	1645	4609
2631	1646	4608
2632	1646	4607
2633	1647	4606
2634	1647	4604
2635	1647	4603
2636	1648	4602
2637	1648	4600
2638	1649	4600
2639	1649	4599
2640	1650	4598
2641	1650	4597
2642	1651	4597
2643	1652	4596
2644	1652	4595
2645	1653	4594
2646	1653	4593
2647	1653	4591
2648	1654	4590
2649	1655	4590
2650	1655	4589
2651	1655	4588
2652	1656	4587
2653	1657	4586
2654	1657	4585
2655	1658	4584
2656	1658	4584
2657	1659	4583
2658	1659	4582
2659	1660	4581
2660	1660	4580
2661	1661	4579
2662	1661	4578
2663	1662	4577
2664	1662	4576
2665	1663	4575
2666	1663	4573
2667	1663	4572
2668	1664	4571
2669	1665	4571
2670	1665	4570
2671	1666	4569
2672	1666	4568
2673	1667	4568
2674	1667	4567
2675	1668	4566
2676	1668	4565
2677	1669	4564
2678	1669	4563
2679	1670	4562
2680	1670	4561
2681	1671	4560
2682	1671	4558
2683	1672	4557
2684	1672	4556
2685	1672	4555
2686	1673	4554
2687	1673	4553
2688	1674	4552
2689	1674	4551
2690	1675	4550
2691	1675	4548
2692	1675	4547
2693	1676	4546
2694	1676	4545
2695	1677	4544
2696	1677	4542
2697	1678	4541
2698	1678	4541
2699	1679	4540
2700	1679	4539
2701	1680	4538
2702	1680	4536
2703	1681	4536
2704	1681	4535
2705	1682	4534
2706	1682	4533
2707	1683	4532
2708	1683	4532
2709	1684	4531
2710	1684	4530
2711	1685	4528
2712	1685	4527
2713	1686	4526
2714	1686	4525
2715	1686	4523
2716	1687	4522
2717	1687	4521
2718	1688	4520
2719	1688	4518
2720	1688	4517
2721	1689	4516
2722	1689	4514
2723	1689	4513
2724	1690	4512
2725	1690	4510
2726	1690	4509
2727	1691	4508
2728	1691	4507
2729	1692	4505
2730	1692	4504
2731	1692	4503
2732	1693	4501
2733	1693	4500
2734	1693	4499
2735	1694	4498
2736	1694	4496
2737	1694	4495
2738	1695	4493
2739	1695	4492
2740	1695	4491
2741	1696	4490
2742	1696	4488
2743	1697	4487
2744	1697	4486
2745	1697	4485
2746	1698	4483
2747	1698	4482
2748	1698	4481
2749	1699	4480
2750	1699	4478
2751	1700	4477
2752	1700	4476
2753	1700	4475
2754	1701	4473
2755	1701	4472
2756	1702	4471
2757	1702	4470
2758	1702	4468
2759	1703	4467
2760	1703	4466
2761	1703	4464
2762	1704	4463
2763	1704	4462
2764	1704	4460
2765	1705	4459
2766	1705	4458
2767	1705	4456
2768	1706	4455
2769	1706	4454
2770	1706	4452
2771	1707	4451
2772	1707	4450
2773	1708	4449
2774	1708	4448
2775	1708	4446
2776	1709	4445
2777	1709	4444
2778	1709	4443
2779	1710	4441
2780	1710	4440
2781	1711	4439
2782	1711	4438
2783	1711	4436
2784	1712	4435
2785	1712	4434
2786	1713	4433
2787	1713	4432
2788	1713	4431
2789	1714	4430
2790	1714	4428
2791	1715	4427
2792	1715	4426
2793	1715	4425
2794	1716	4424
2795	1716	4423
2796	1717	4422
2797	1717	4420
2798	1717	4419
2799	1718	4418
2800	1718	4416
2801	1718	4415
2802	1719	4414
2803	1719	4412
2804	1719	4411
2805	1720	4410
2806	1720	4409
2807	1720	4407
2808	1721	4406
2809	1721	4405
2810	1722	4404
2811	1722	4403
2812	1722	4402
2813	1723	4401
2814	1723	4399
2815	1724	4398
2816	1724	4397
2817	1724	4396
2818	1725	4394
2819	1725	4393
2820	1726	4392
2821	1726	4391
2822	1726	4390
2823	1727	4389
2824	1727	4387
2825	1727	4386
2826	1728	4385
2827	1728	4384
2828	1729	4382
2829	1729	4381
2830	1729	4380
2831	1730	4379
2832	1730	4378
2833	1731	4377
2834	1731	4376
2835	1731	4374
2836	1732	4373
2837	1732	4372
2838	1732	4371
2839	1733	4369
2840	1733	4368
2841	1734	4367
2842	1734	4366
2843	1734	4365
2844	1735	4363
2845	1735	4362
2846	1735	4361
2847	1736	4359
2848	1736	4358
2849	1736	4357
2850	1737	4356
2851	1737	4355
2852	1738	4353
2853	1738	4352
2854	1738	4351
2855	1739	4350
2856	1739	4348
2857	1739	4347
2858	1740	4346
2859	1740	4345
2860	1740	4343
2861	1741	4342
2862	1741	4341
2863	1741	4340
2864	1742	4339
2865	1742	4337
2866	1743	4336
2867	1743	4335
2868	1743	4334
2869	1744	4332
2870	1744	4331
2871	1744	4330
2872	1745	4329
2873	1745	4328
2874	1745	4326
2875	1746	4325
2876	1746	4324
2877	1747	4323
2878	1747	4321
2879	1747	4320
2880	1748	4319
2881	1748	4318
2882	1748	4316
2883	1749	4315
2884	1749	4314
2885	1749	4313
2886	1750	4311
2887	1750	4310
2888	1750	4309
2889	1751	4307
2890	1751	4306
2891	1751	4305
2892	1752	4304
2893	1752	4302
2894	1752	4301
2895	1753	4300
2896	1753	4299
2897	1753	4297
2898	1754	4296
2899	1754	4295
2900	1754	4294
2901	1755	4293
2902	1755	4291
2903	1755	4290
2904	1756	4289
2905	1756	4288
2906	1757	4287
2907	1757	4285
2908	1757	4284
2909	1758	4283
2910	1758	4282
2911	1758	4281
2912	1759	4279
2913	1759	4278
2914	1759	4277
2915	1760	4276
2916	1760	4275
2917	1761	4274
2918	1761	4272
2919	1761	4271
2920	1762	4270
2921	1762	4269
2922	1762	4268
2923	1763	4267
2924	1763	4266
2925	1764	4265
2926	1764	4264
2927	1765	4264
2928	1765	4263
2929	1766	4262
2930	1766	4261
2931	1767	4260
2932	1767	4259
2933	1768	4259
2934	1769	4258
2935	1769	4257
2936	1770	4257
2937	1770	4256
2938	1771	4254
2939	1771	4254
2940	1772	4253
2941	1772	4252
2942	1773	4251
2943	1773	4250
2944	1774	4250
2945	1774	4249
2946	1775	4248
2947	1775	4247
2948	1776	4246
2949	1776	4245
2950	1776	4244
2951	1777	4243
2952	1777	4242
2953	1777	4240
2954	1778	4239
2955	1778	4238
2956	1779	4237
2957	1779	4236
2958	1779	4234
2959	1780	4233
2960	1780	4232
2961	1780	4231
2962	1781	4230
2963	1781	4229
2964	1781	4227
2965	1782	4226
2966	1782	4225
2967	1782	4224
2968	1783	4223
2969	1783	4221
2970	1783	4220
2971	1784	4219
2972	1784	4218
2973	1785	4217
2974	1785	4216
2975	1785	4214
2976	1786	4213
2977	1786	4212
2978	1786	4211
2979	1787	4209
2980	1787	4208
2981	1787	4207
2982	1788	4206
2983	1788	4204
2984	1788	4203
2985	1789	4202
2986	1789	4201
2987	1789	4200
2988	1790	4198
2989	1790	4197
2990	1790	4196
2991	1791	4195
2992	1791	4194
2993	1791	4193
2994	1792	4192
2995	1792	4190
2996	1793	4189
2997	1793	4188
2998	1793	4187
2999	1794	4186
3000	1794	4185
3001	1794	4184
3002	1795	4183
3003	1795	4181
3004	1796	4180
3005	1796	4179
3006	1796	4178
3007	1797	4177
3008	1797	4176
3009	1797	4175
3010	1798	4174
3011	1798	4173
3012	1799	4172
3013	1799	4171
3014	1799	4169
3015	1800	4168
3016	1800	4168
3017	1801	4167
3018	1801	4165
3019	1802	4164
3020	1802	4163
3021	1802	4162
3022	1803	4161
3023	1803	4160
3024	1803	4159
3025	1804	4158
3026	1804	4157
3027	1805	4156
3028	1805	4155
3029	1805	4153
3030	1806	4152
3031	1806	4151
3032	1806	4150
3033	1807	4149
3034	1807	4148
3035	1807	4147
3036	1808	4145
3037	1808	4144
3038	1809	4143
3039	1809	4142
3040	1809	4141
3041	1810	4140
3042	1810	4139
3043	1810	4138
3044	1811	4137
3045	1811	4136
3046	1812	4135
3047	1812	4133
3048	1812	4132
3049	1813	4131
3050	1813	4130
3051	1813	4129
3052	1814	4128
3053	1814	4127
3054	1815	4126
3055	1815	4125
3056	1815	4123
3057	1816	4122
3058	1816	4121
3059	1816	4120
3060	1817	4119
3061	1817	4118
3062	1817	4117
3063	1818	4116
3064	1818	4115
3065	1819	4114
3066	1819	4112
3067	1819	4111
3068	1820	4110
3069	1820	4109
3070	1820	4108
3071	1821	4107
3072	1821	4106
3073	1822	4105
3074	1822	4104
3075	1822	4103
3076	1823	4102
3077	1823	4100
3078	1824	4100
3079	1824	4098
3080	1824	4097
3081	1825	4096
3082	1825	4095
3083	1825	4094
3084	1826	4093
3085	1826	4092
3086	1827	4091
3087	1827	4090
3088	1827	4089
3089	1828	4088
3090	1828	4087
3091	1829	4086
3092	1829	4085
3093	1829	4084
3094	1830	4083
3095	1830	4082
3096	1831	4081
3097	1831	4080
3098	1831	4079
3099	1832	4078
3100	1832	4077
3101	1832	4076
3102	1833	4074
3103	1833	4073
3104	1834	4072
3105	1834	4071
3106	1834	4070
3107	1835	4069
3108	1835	4068
3109	1835	4067
3110	1836	4065
3111	1836	4064
3112	1836	4063
3113	1837	4062
3114	1837	4061
3115	1837	4060
3116	1838	4059
3117	1838	4058
3118	1839	4057
3119	1839	4056
3120	1839	4055
3121	1840	4054
3122	1840	4053
3123	1840	4052
3124	1841	4050
3125	1841	4049
3126	1842	4048
3127	1842	4047
3128	1842	4046
3129	1843	4045
3130	1843	4044
3131	1843	4043
3132	1844	4042
3133	1844	4041
3134	1844	4040
3135	1845	4039
3136	1845	4037
3137	1846	4036
3138	1846	4035
3139	1846	4034
3140	1847	4033
3141	1847	4032
3142	1847	4031
3143	1848	4030
3144	1848	4029
3145	1849	4028
3146	1849	4027
3147	1849	4026
3148	1850	4025
3149	1850	4024
3150	1850	4023
3151	1851	4022
3152	1851	4020
3153	1851	4019
3154	1852	4019
3155	1852	4017
3156	1853	4016
3157	1853	4015
3158	1853	4014
3159	1854	4013
3160	1854	4012
3161	1855	4011
3162	1855	4010
3163	1855	4009
3164	1856	4008
3165	1856	4007
3166	1856	4006
3167	1857	4005
3168	1857	4004
3169	1858	4003
3170	1858	4002
3171	1858	4001
3172	1859	4000
3173	1859	3999
3174	1859	3998
3175	1860	3997
3176	1860	3996
3177	1861	3995
3178	1861	3993
3179	1861	3992
3180	1862	3991
3181	1862	3990
3182	1862	3989
3183	1863	3988
3184	1863	3987
3185	1864	3986
3186	1864	3985
3187	1864	3984
3188	1865	3983
3189	1865	3982
3190	1865	3981
3191	1866	3980
3192	1866	3979
3193	1866	3978
3194	1867	3977
3195	1867	3976
3196	1868	3975
3197	1868	3973
3198	1868	3972
3199	1869	3971
3200	1869	3970
3201	1869	3969
3202	1870	3968
3203	1870	3967
3204	1870	3966
3205	1871	3965
3206	1871	3964
3207	1872	3963
3208	1872	3962
3209	1872	3961
3210	1873	3960
3211	1873	3959
3212	1873	3958
3213	1874	3957
3214	1874	3956
3215	1874	3955
3216	1875	3954
3217	1875	3953
3218	1876	3952
3219	1876	3951
3220	1876	3949
3221	1877	3948
3222	1877	3947
3223	1877	3946
3224	1878	3945
3225	1878	3944
3226	1879	3943
3227	1879	3942
3228	1879	3941
3229	1880	3940
3230	1880	3939
3231	1881	3938
3232	1881	3938
3233	1882	3938
3234	1882	3937
3235	1883	3936
3236	1883	3935
3237	1884	3935
3238	1885	3935
3239	1885	3934
3240	1886	3933
3241	1886	3933
3242	1887	3932
3243	1887	3931
3244	1888	3930
3245	1888	3929
3246	1889	3928
3247	1889	3928
3248	1890	3927
3249	1890	3926
3250	1891	3925
3251	1891	3924
3252	1891	3924
3253	1892	3923
3254	1893	3923
3255	1893	3922
3256	1894	3922
3257	1894	3921
3258	1895	3920
3259	1896	3920
3260	1896	3919
3261	1897	3919
3262	1897	3918
3263	1898	3918
3264	1899	3917
3265	1899	3917
3266	1900	3917
3267	1901	3917
3268	1902	3916
3269	1902	3915
3270	1902	3914
3271	1902	3913
3272	1903	3911
3273	1903	3910
3274	1904	3909
3275	1904	3908
3276	1904	3907
3277	1905	3906
3278	1905	3905
3279	1905	3904
3280	1906	3903
3281	1906	3903
3282	1907	3902
3283	1907	3901
3284	1908	3900
3285	1908	3899
3286	1908	3898
3287	1909	3897
3288	1909	3896
3289	1910	3896
3290	1910	3895
3291	1911	3894
3292	1911	3894
3293	1912	3893
3294	1912	3892
3295	1913	3891
3296	1913	3891
3297	1914	3890
3298	1915	3890
3299	1915	3889
3300	1916	3888
3301	1916	3888
3302	1917	3887
3303	1917	3886
3304	1918	3885
3305	1918	3884
3306	1919	3883
3307	1919	3883
3308	1920	3882
3309	1920	3881
3310	1920	3880
3311	1921	3879
3312	1921	3878
3313	1921	3877
3314	1922	3876
3315	1922	3875
3316	1922	3874
3317	1923	3873
3318	1923	3872
3319	1924	3871
3320	1924	3870
3321	1924	3869
3322	1925	3868
3323	1925	3867
3324	1925	3866
3325	1926	3865
3326	1926	3864
3327	1926	3863
3328	1927	3862
3329	1927	3861
3330	1928	3860
3331	1928	3859
3332	1928	3858
3333	1929	3856
3334	1929	3856
3335	1929	3855
3336	1930	3853
3337	1930	3852
3338	1930	3851
3339	1931	3850
3340	1931	3849
3341	1931	3848
3342	1932	3847
3343	1932	3846
3344	1933	3845
3345	1933	3844
3346	1933	3843
3347	1934	3842
3348	1934	3841
3349	1934	3841
3350	1935	3840
3351	1935	3839
3352	1936	3838
3353	1936	3837
3354	1936	3836
3355	1937	3835
3356	1937	3834
3357	1937	3832
3358	1938	3831
3359	1938	3830
